,Unnamed: 0,Tweet Text,Tweet Datetime,Tweet Id,Twitter Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool,Twitter @ Name
3,3,@cleary_mitch @7NewsMelbourne Seriously your so called lack of news is like reporting on the fake 'omicron'..it's a… https://t.co/FzMLBi3kW9,2022-03-30 11:52:29,1509136476478783489,,,,0,0,en,Twitter for Android,1.5090374950732063e+18,38620724.0,False,elegantdude
4,4,@ClareONeilMP Omicron..fake virus news.. get a real life..stop reading a script like the actor you all are,2022-03-30 06:42:59,1509058589893488643,,,,0,0,en,Twitter Web App,1.5087463800633016e+18,57906313.0,False,pac5678
5,5,"RT @COVID_Oversight: Scammers remain ruthless when taking advantage of the vulnerable. As Omicron spreads, fake testing sites are popping u…",2022-03-30 05:23:39,1509038625769492480,,,,3,0,en,Twitter Web App,,,False,mkg_sd
6,6,"RT @COVID_Oversight: Scammers remain ruthless when taking advantage of the vulnerable. As Omicron spreads, fake testing sites are popping u…",2022-03-30 05:22:48,1509038412724154369,,,,3,0,en,Twitter for iPhone,,,False,YDanasmithdutra
7,7,"@stewak2 @prairiecentrist IF they had the fake KN95s I bought on Amazon, I am sure they never would have had this o… https://t.co/eShKR4qJvo",2022-03-30 03:23:42,1509008436964773890,,,,0,3,en,Twitter Web App,1.5090011676358943e+18,82241627.0,False,Liberalism2021
8,8,@davejfyfe @CXCarroll Too bad China’s data is always fake. It would be really helpful to know how omicron is behavi… https://t.co/2zsUuaMZwB,2022-03-30 01:48:57,1508984594351206405,,,,0,0,en,Twitter for iPhone,1.508972324602749e+18,171784197.0,False,BearDown5434
9,9,"The new omicron variant presents as a stomach bug? 

No, I'm not thinking of using my 30 year old fake ID at Rite Aid.",2022-03-29 21:06:07,1508913416857165826,,,,0,0,en,Twitter Web App,,,False,LibertyLiddy
10,10,Omicron vaccine for children is definitely needed. Fake news is very dangerous and is all over the place. Children… https://t.co/SGxGR1FjvD,2022-03-29 20:37:40,1508906255120748544,,,,0,0,en,Twitter Web App,,,False,DerekMi83400090
11,11,"The media that has been told of fake news are actually telling the truth all the time, which is too ironic!
""… https://t.co/3HgUAk5w5t",2022-03-29 10:56:04,1508759893980827648,,,,0,0,en,Twitter Web App,,,False,BachHermosa
12,12,RT @AliNeitzelMD: @tnicholsmd The situation got worse because of Vandy’s lack of transparency so they needed to sacrifice a lamb. Meanwhile…,2022-03-28 16:33:01,1508482300547325953,,,,1,0,en,Twitter Web App,,,False,CentristRn
13,13,"The media that has been told of fake news are actually telling the truth all the time, which is too ironic!
""… https://t.co/mPCq7xqWsA",2022-03-28 11:24:42,1508404710209859586,,,,0,0,en,Twitter Web App,,,False,BachHermosa
14,14,"RT @jameshasasay: @AlbertBourla My brother in law, family of 6, all vaccinated with Pfizer. All infected with Omicron. 100% failure boet. D…",2022-03-28 11:24:18,1508404609504911363,,,,31,0,en,Twitter Web App,,,False,dn_under
15,15,@buckyspunisher @SuicideAccount3 @Bunnie_bby0819 @Brksandi @TrefryTerry @LORRAKON Tbh you look like a cuck if you j… https://t.co/yohluDAL6V,2022-03-28 11:12:50,1508401725249572878,,,,0,2,en,Twitter for iPhone,1.508401286315602e+18,2153527377.0,False,a_omicron
16,16,@tnicholsmd The situation got worse because of Vandy’s lack of transparency so they needed to sacrifice a lamb. Mea… https://t.co/0qw5YYanTU,2022-03-28 07:30:47,1508345845464412162,,,,1,0,en,Twitter for iPhone,1.50832273004254e+18,8.258324975397233e+17,False,AliNeitzelMD
17,17,"The media keeps trying to tell us the truth, is it any wonder that some want to call them fake news, for fear of wh… https://t.co/7wq12eQOGJ",2022-03-28 03:24:34,1508283883296493572,,,,0,0,en,Twitter Web App,,,False,NoelCarnegie
18,18,"RT @Dama2Spirits: @mcspocky I'm a Scientist not a fake fortune teller.
Based on FACTS the BA2 variant &amp; omicron is still an airborne pathog…",2022-03-28 00:48:45,1508244667401490439,,,,2,0,en,Twitter for Android,,,False,Dama2Spirits
19,19,"RT @neillbuswell: @Wendy_Neufeld @mislavkolakusic I'll just leave this right here.  According to @Wendy_Neufeld, this didn't happen, it's ""…",2022-03-27 23:24:46,1508223532320260096,,,,1,0,en,Twitter for iPhone,,,False,LorneTeachout
20,20,"@1NewsNZ Unfortunately is truth however is not truth that Vaccine will protect you against Omicron,  THATS FAKE! IM… https://t.co/U5iST64hte",2022-03-27 21:50:11,1508199730643615744,,,,0,5,en,Twitter for Android,1.5081836993215037e+18,14301074.0,False,whsalha
21,21,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-27 20:16:27,1508176144138334209,,,,37,0,en,Twitter Web App,,,True,dihoppy
22,22,"We should just shut down the entire world for 14 days and be done with #Covid19.  We have the supplies to do it, bu… https://t.co/WO1vfwlpcO",2022-03-27 19:34:22,1508165552182755328,,,,0,1,en,Twitter Web App,,,False,SymbioticWrld
23,23,"@gardengirl778 @RWADoc @jasmith_yorku This is 100% a lie with these fake numbers, Omicron did not do that",2022-03-27 15:28:43,1508103733695066118,,,,0,2,en,Twitter for iPad,1.507914747085312e+18,1.3379039698516132e+18,False,Pdawg131313
24,24,"The media that has been told of fake news are actually telling the truth all the time, which is too ironic!
""… https://t.co/Qr9KqR1ESS",2022-03-27 09:47:28,1508017854729187328,,,,0,0,en,Twitter Web App,,,False,BachHermosa
25,25,"The media that has been told of fake news are actually telling the truth all the time, which is too ironic!
""… https://t.co/vFmpdW8xUe",2022-03-27 09:37:04,1508015237399605251,,,,0,0,en,Twitter Web App,,,False,JackieS70376085
26,26,"The media that has been told of fake news are actually telling the truth all the time, which is too ironic!
""… https://t.co/I4tXAYSoqy",2022-03-27 09:26:39,1508012615435382785,,,,0,0,en,Twitter Web App,,,False,Tiffany71217405
27,27,"RT @purplesat: WHY IS THIS GOVERNMENT SILENT
as cases all hit 1/2m* a day
+ canceling free tests
&amp; ZOE research (&amp; others)
not updating sym…",2022-03-27 08:32:14,1507998919619399688,,,,2,0,en,Twitter for Android,,,False,Rick6d
28,28,"RT @purplesat: WHY IS THIS GOVERNMENT SILENT
as cases all hit 1/2m* a day
+ canceling free tests
&amp; ZOE research (&amp; others)
not updating sym…",2022-03-27 05:54:13,1507959152789921792,,,,2,0,en,Twitter Web App,,,False,Carbis2
29,29,"WHY IS THIS GOVERNMENT SILENT
as cases all hit 1/2m* a day
+ canceling free tests
&amp; ZOE research (&amp; others)
not upd… https://t.co/4Ofmqggeoe",2022-03-27 05:51:47,1507958540027277315,,,,2,6,en,Twitter for Android,,,False,purplesat
30,30,"@KrugAlli It was full of fake stats, saying omicron was more benign for kids than delta.  You said this same thing.… https://t.co/mPWGPL5ygT",2022-03-26 23:22:02,1507860456584667141,,,,0,33,en,Twitter for iPhone,1.5078403239381033e+18,1.0981199647230403e+18,False,JHowardBrainMD
31,31,@a_nkittaa @vsco Fake nails 🤪,2022-03-26 18:08:53,1507781650981130240,,,,0,0,en,Twitter for Android,1.5077815204253737e+18,1.0575056580970209e+18,False,zeta_omicron_
32,32,@originalsinnerr @anti_putin_bot @lionel_rich1 @AnitraWheels @risahoshinoMD Once or twice when ppl got on maskless… https://t.co/T8ReJ4efxD,2022-03-26 18:00:10,1507779456584331265,,,,0,1,en,Twitter Web App,1.5077787210795663e+18,7.349470503752376e+17,False,DMdischarge
33,33,"@shanbwdn @carlosw102111 @fourplatekate Shane, someone's knowingly giving you fake data. See the actual UKHSA week… https://t.co/RqIRUzbS6o",2022-03-26 09:26:15,1507650128043298822,,,,0,0,en,Twitter Web App,1.5074658737239e+18,1543808688.0,False,cordwainia
34,34,"RT @Dama2Spirits: @mcspocky I'm a Scientist not a fake fortune teller.
Based on FACTS the BA2 variant &amp; omicron is still an airborne pathog…",2022-03-26 04:00:09,1507568061540278280,,,,2,0,en,Twitter for iPhone,,,False,loveisall1576
35,35,"@mcspocky I'm a Scientist not a fake fortune teller.
Based on FACTS the BA2 variant &amp; omicron is still an airborne… https://t.co/UB1cjdBTcF",2022-03-26 02:59:18,1507552748136456199,,,,2,7,en,Twitter for Android,1.5074604168294769e+18,18082945.0,False,Dama2Spirits
36,36,"@Kram_Nomad @Janamejayan Surely for your kind this will be Fake.

https://t.co/OOsKLdcc7O",2022-03-26 01:11:43,1507525671073075202,,,,0,0,en,Twitter for Android,1.5075178802372362e+18,1.3302732201178522e+18,False,b_baruj
37,37,"@AandVfindoutmor @WakeAwake1 lmao this is so fake. the jab would do NOTHING for omicron, especially for someone tha… https://t.co/0uM3ZFmo7B",2022-03-25 21:33:03,1507470643209510914,,,,0,0,en,Twitter Web App,1.5071244671971738e+18,338803469.0,False,defeatantiwhit1
38,38,"@Kocakur39776034 @greatcountry_tr @oflu_dayi Yes, whole world don't understand SK situation, maybe they used fake v… https://t.co/ZNH0d5ybkK",2022-03-25 21:13:09,1507465634153570305,,,,0,0,en,Twitter for Android,1.5074552372795965e+18,1.4941994856097505e+18,False,junky_sm
39,39,"HA HA HA, behave, there was never any Omicron wave, never existed, so why would we have another false wave, to take… https://t.co/Y2MJgS04gn",2022-03-25 18:40:30,1507427221216153600,,,,0,0,en,Twitter Web App,,,False,scamps2014
40,40,"https://t.co/BAENwMJkcb
Jim Breuer you know that the news brainwashes you won't tell you why Russia &amp; Ukraine fake… https://t.co/FS4UWfKQtr",2022-03-25 14:57:11,1507371019920715786,,,,0,0,en,Twitter Web App,,,False,SecretIdeas25
41,41,ⓘ This claim is fake news! There is no peak with BA.2 https://t.co/burd857vqT,2022-03-25 14:25:29,1507363041221877762,,,,0,1,en,Twitter for iPhone,,,False,Anthony_6001
42,42,RT @scotjovi14: @NHSuk Is this fake? Assuming so but thought I’d better check! #Omicron #COVID19 #COVID https://t.co/SSbZR8fvnp,2022-03-25 11:01:38,1507311742526885888,,,,1,0,en,Twitter Web App,,,False,KSmth2000
43,43,"@Wendy_Neufeld @mislavkolakusic I'll just leave this right here.  According to @Wendy_Neufeld, this didn't happen,… https://t.co/gDmtxZdpHu",2022-03-25 10:47:21,1507308147874095128,,,,1,10,en,Twitter for Android,1.5071297720522097e+18,313044502.0,False,neillbuswell
44,44,"@northhopper_ @Vancouverscape @Aaawhyme The science was wrong about masks, wrong about natural immunity, wrong abou… https://t.co/iRomwMvT7h",2022-03-25 08:16:47,1507270256149991432,,,,0,5,en,Twitter for Android,1.5072422244462305e+18,8.289408337894728e+17,False,Tyrone50173029
45,45,"COVID 😎✅ 2020
Omicron 😎✅2022
Wisdom tooth removal with a fake maxilofacial  surgeon 😎✅ 2021
Bacterial Gastroenterit… https://t.co/ayOKg4cuA2",2022-03-25 05:52:06,1507233844411445248,,,,0,3,en,Twitter for iPad,,,False,KaiserinDer
46,46,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-25 04:06:16,1507207210501353474,,,,37,0,en,Twitter Web App,,,True,ChrisGillmann
47,47,"@lutherdupree @SkyNews Yes, saying he's a world leader is an indictment of world leaders or any leader for that mat… https://t.co/ysVGMTREWJ",2022-03-25 00:18:17,1507149838395260935,,,,0,1,en,Twitter Web App,1.507146810355241e+18,257623492.0,False,mj_glover
48,48,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 23:11:04,1507132923765575687,,,,37,0,en,Twitter for iPhone,,,True,Brizzleforizzle
49,49,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 22:54:54,1507128855093559296,,,,37,0,en,Twitter Web App,,,True,Mike_W_Ellwood
50,50,RT @SkdSavant: 🦠 BA.2 Version Of Omicron Is Rising In The U.S. But Fake Experts Remain Optimistic! How can we get Pres. Biden to send masks…,2022-03-24 22:32:05,1507123113452093454,,,,1,0,en,Twitter for iPhone,,,True,StutterLoudly
51,51,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 21:57:11,1507114330554351623,,,,37,0,en,Twitter Web App,,,True,bam57581565
52,52,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 21:29:58,1507107481193009154,,,,37,0,en,Twitter Web App,,,True,DescendentofB
53,53,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 21:27:26,1507106841892831241,,,,37,0,en,Twitter Web App,,,True,John33451024
54,54,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 21:21:41,1507105394795204613,,,,37,0,en,Twitter Web App,,,True,JustDave1776
55,55,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 21:20:43,1507105150527287301,,,,37,0,en,Twitter Web App,,,True,dddupont1
56,56,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 21:17:32,1507104351520710658,,,,37,0,en,Twitter Web App,,,True,dghdavies
57,57,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 21:17:16,1507104285376589841,,,,37,0,en,Twitter Web App,,,True,polluxc
58,58,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 21:16:29,1507104085635391497,,,,37,0,en,Twitter for Android,,,True,63buster
59,59,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 21:15:26,1507103823101366274,,,,37,0,en,Twitter for iPad,,,True,OffGuardian0
60,60,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 20:46:18,1507096492489822213,,,,37,0,en,Twitter Web App,,,True,JustWeeMary
61,61,"They've directed the cult's attention to Ukraine.
They have already begun the groundwork for the next distraction f… https://t.co/uOHC3hMB72",2022-03-24 20:37:14,1507094207395090433,,,,0,0,en,Twitter Web App,,,False,OuterPartyProle
62,62,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 20:00:34,1507084980786188292,,,,37,0,en,Twitter Web App,,,True,kasbach1
63,63,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 17:27:22,1507046429033914377,,,,37,0,en,Twitter for Android,,,True,Spacettf
64,64,@imgrund Fake news buddy and Stop spreading fear. Sweden never had mask mandate in schools or cohorts and they turn… https://t.co/1bq59b9L8r,2022-03-24 16:27:38,1507031396216418305,,,,0,0,en,Twitter for iPhone,1.5069816812946842e+18,14362766.0,False,AviatorSystems
65,65,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 16:19:22,1507029316181319684,,,,37,0,en,Twitter Web App,,,True,MancCoin
66,66,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 16:11:54,1507027436025917453,,,,37,0,en,Twitter for Android,,,True,CubicZirconia88
67,67,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 15:48:31,1507021550255439883,,,,37,0,en,Twitter Web App,,,True,kissandmakeupuk
68,68,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 14:55:49,1507008287375753222,,,,37,0,en,Twitter Web App,,,True,michael_rashmi
69,69,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 13:52:16,1506992297363361793,,,,37,0,en,Twitter for Android,,,True,___Reserved___
70,70,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 13:51:15,1506992039363289088,,,,37,0,en,Twitter Web App,,,True,doodlebugeye
71,71,RT @OffGuardian0: That depends entirely on how many meaningless PCR tests the PTB decide to initiate &amp; how much fear porn they choose to ci…,2022-03-24 13:50:41,1506991896333209606,,,,37,0,en,Twitter Web App,,,True,code__green
